"","CT1-CT1","CT1-CT2","CT1-CT3","CT1-CT4","CT1-CT5","CT2-CT1","CT2-CT2","CT2-CT3","CT2-CT4","CT2-CT5","CT3-CT1","CT3-CT2","CT3-CT3","CT3-CT4","CT3-CT5","CT4-CT1","CT4-CT2","CT4-CT3","CT4-CT4","CT4-CT5","CT5-CT1","CT5-CT2","CT5-CT3","CT5-CT4","CT5-CT5"
"gene101-gene2",0.00454693937418592,-0.215945499230613,-0.00764381322654823,0.000296666266376746,-0.014971114714176,-0.64238790210834,0.000903069547476248,-0.0178274778222834,0.0367748275885099,0.0329058145539266,-0.109833683390454,-0.0202282291311457,-0.022866397670507,-0.00108395979078982,0.00374101074120735,-0.0244424146456125,-0.014110533422464,-0.00320352519624734,-5.74236189598716e-05,0.0119344615045629,-0.0670158887147775,0.0228326454200415,4.72595430755392e-05,0.00439426172438128,0.000772595789785905
"gene102-gene6",0.00496235549325307,-0.253463380133136,0.00384143906212861,-0.000356242447144915,-0.286129831654575,-0.021698085872209,0.00170398102125893,-0.0322067222040919,-0.0110864968363997,-9.54264422778273e-05,0.0175780479194519,-0.0277846794143054,9.65625950822819e-05,-0.000248144121992123,-9.50164729885523e-05,-0.00204839047234502,-0.0255854670613705,-0.00333648809849329,7.45856485156117e-05,-0.00954010465470083,-0.0301917221078229,0.0084254650695308,-0.016502735415739,-0.00700139836903554,0.000112887134716232
"gene103-gene10",0.00090433933735077,0.329543651912703,0.129924364733071,0.00869538233114514,0.262903634697221,0.00319317028301702,-1.3034241862734e-05,-0.0536828272113135,-0.140689058882156,0.00193450842574717,-0.000220597298278092,-0.0390822569034856,4.00115684687369e-05,-0.346764447026011,-0.000371333522587079,-0.000810510910594559,0.000366423040800987,0.00324854638787652,-0.010040507184815,0.0150394540784565,0.0632221207620964,-0.0149352162898363,0.0437152143581873,-0.352472621129347,-0.00235359443942778
"gene104-gene19",-0.000959633989904411,0.15818527682191,0.0509391469118656,-5.25988157425869e-05,0.240540110069549,0.170100574592039,-0.000516620137302865,0.103292231719987,-0.00322924070202673,-0.00181613159749837,0.0445043889762448,0.0525675851266901,5.70445875128553e-06,-0.000523744307164683,-0.000150565149992176,-0.0340871656569135,-0.00584412782934486,-0.0290903683293028,-0.00599311423385312,0.180782876733511,0.135954214127018,-0.014322145028527,-0.0491496358548002,0.0886609900760285,-0.000103544685630179
"gene105-gene80",-0.00203505909476669,-0.160225979125811,0.0190525974187023,0.0448183153600278,0.159856922330802,-0.0543267346471349,-0.000835762969582833,0.141956977312392,-0.0403767112124247,-0.0134012137865666,0.0560751232508537,0.00554424918639899,-0.00932828913303065,-0.0283995470756269,-0.081565244252968,0.150888118810914,-0.0103854581931254,0.00193333767544759,-0.00617986907587214,0.193926331213244,0.0200997957160003,-0.00700421755291408,-0.0707047635691923,-0.000590692604223772,-0.000383962694087229
"gene99-gene91",-0.00163999087307967,0.241264016108285,0.00225720089901726,9.48302387688355e-06,0.350553664471606,0.00302093125628111,-0.000399164705203363,0.00759963452398762,-0.0255667207776353,-0.00562755897151172,-0.0199620867686599,0.0068905110211265,-2.77638321164427e-06,-0.000201377778637588,-0.0721581331497362,0.000691719146656167,0.00736863130868672,0.0792546359450208,5.31265898222917e-05,0.166288078726294,0.160932538407438,-0.00201476187975519,2.88073279973442e-05,-0.00823794467519792,-0.000846958287189675
