UMAP_1,UMAP_2
-0.302005921153055,2.85808242950588
0.368938292714133,-4.44145510997623
0.57946261331655,-4.82230828609318
1.14570673868276,-0.376673801802099
-0.540091667918191,1.60149635467678
-0.50065532758616,2.70416368637234
0.301661814900412,-5.27938960399479
-0.478289280680642,-3.40840433444828
-0.0231639488019804,-4.64953480567783
0.906228388997092,-0.293807609938085
0.281079854222312,-5.74335323181003
0.936172093602194,-5.42488787975162
-0.249487553385721,-5.21186350192875
-0.308676872996316,2.32877601776272
-2.92975917890452,1.31813587341458
-0.568256054667459,2.15919174347073
-0.586625252512918,-0.723880394361913
-0.83487859800242,-0.985202654264867
-0.802592907694803,0.618951932527125
-2.094151650218,2.34255232010037
-0.846872959879861,1.57447351608425
-0.986077461985574,0.375386849977076
-2.11766925886057,0.0979687133803964
-0.84319273069285,-0.40856824722141
-1.54490724637888,2.4209085861221
0.780651654454245,-5.56237445678562
-0.641343746928201,-0.566784246824682
-0.669183407572732,-4.64322869386524
-2.22132555082224,1.56627287063748
-0.693461094645486,-3.98756733816117
0.0762925998888155,-4.1149385413155
0.00124057695485558,-5.55090330448002
-2.2469345672407,2.41739381942898
-0.222468052653299,-1.18970809783787
-1.37680736616038,2.22243227157742
0.4480379478655,-5.55469165649265
-0.567061100749002,-4.82011608686298
-1.82126585081004,2.06638635788113
-1.9603454215803,1.72135652694851
-1.63778606489085,1.51512540969998
-1.890463028697,1.75277341995388
0.354918088170066,-5.3340005716309
-1.9552070243635,0.524531499482691
-1.26566806867503,1.31563629303128
-2.74145618513011,0.471392289735377
0.103528823109641,2.49540771637112
-0.883031998423562,1.36347211990505
-1.996495400218,1.5272580543533
-0.188006077555642,-4.81144784297794
0.150349702092185,-4.96728907432407
0.0878992931566378,-5.67182181682438
-1.39196029737376,2.2051555076614
-2.38644376829051,1.93431057129055
0.00421127245046105,-4.45600663032383
-0.561100159434305,-5.26428900565952
-1.20475402906321,1.91317714843899
-1.67181173398875,0.771245137788355
-2.45311895444773,1.78963150177151
-0.48206869199656,-5.05998872127384
-0.866839562205301,2.42000259552151
-0.557250653056131,-4.92110840883106
-0.555895481852517,-5.21282528247684
-0.180735741404519,-5.06360851135105
-0.133131180552469,-4.8673673113808
-3.29356256559275,0.958293572999537
-2.37402359083079,1.60017789993435
-2.54597440793894,0.99036802444607
-0.853046093729959,1.72948898468167
-2.7170592887678,1.61769022140652
0.165235842915549,0.334949151612818
-2.89537540510081,1.32500995788723
-0.0405680282392362,-5.14466272201389
-0.481280957011209,-4.97210167255253
-3.18656698301219,1.09270157013088
0.250825013371482,-4.69219355192035
-0.409921799448953,-5.00143907871097
-1.87851635053538,1.1813427368179
-2.88062444761179,0.639879838563502
0.239853944035544,1.34194482956082
0.0586346046648165,1.44687427673489
0.507926549168601,-5.32985792960972
-0.400393639353738,-4.97928653564304
0.304410542698874,-4.92858539428562
-3.34987989499949,0.822430268861353
-2.81991306379221,0.773480550386012
-1.4617373092451,1.24858774337918
-1.37470928266429,1.84741701278836
-3.16994825437449,1.39921631012112
-1.93315950467967,0.357154504396021
-2.16698185041331,0.753013269044459
0.594304169865622,-4.43133757915348
0.761730279179587,-5.28137372341007
-1.42508045270823,0.849932328797877
-2.3074723823347,1.07715810928494
-3.09275785520457,1.09602417144924
-0.477435265330301,0.925552980042994
-2.64689222410105,1.51596464309841
0.7512925522051,-5.4772540172562
-1.77685371473216,1.15533270034939
-2.93800750806712,0.962127820588648
-0.139838848856912,0.124726430512965
-0.436595593241678,1.73321355972439
-1.27744356229685,0.069741384126246
-1.26893631055735,0.630880967713892
-2.66061464383982,1.95651115570217
-0.446114693430887,-4.64398847427219
-2.93929830625437,1.53240265045315
0.49900230333425,-4.7604428967461
0.172343816014304,-4.16985353734344
-0.249640141276346,0.295866147615016
0.72196897432424,-4.61731819715351
-1.83333126142405,1.92839397583157
0.944490994664206,-4.3627158543095
0.869546736928,-4.43054710235447
-1.09932914808177,-0.144022329710424
-1.12206188276194,1.08793176803738
-2.62981191709422,0.451938287355006
-2.2905890090742,1.37934793625027
1.01365622446157,-4.56619779672474
-1.49409833982371,0.0304850498214364
-2.22425809934519,2.2108403602615
-1.03012910917185,1.15440811309963
-0.423541222361551,0.854129449464381
-1.90697780683421,0.865386144258082
-1.99557939603709,0.312229768373072
-1.6629296882429,2.05149568710476
0.604941214772238,-4.29180188383907
1.10401925012685,-4.97682152595371
0.878675784321799,-4.93489871826023
0.785919512959494,-4.70670901145786
-0.632469807414041,1.01611484680325
-0.270098362711892,0.901636735536158
-0.392083798197732,0.448679105378687
-2.29139963224314,0.812618390657008
-1.4902092559614,1.44048179779202
-0.197420750407205,1.75763143692166
0.43687662050344,-3.77164070215076
-0.859330807475076,0.645702973939478
-1.43424907758616,0.300644055940211
0.338882769795432,-3.72838516440243
1.285646762105,-4.5405965289101
-0.184584770945535,0.966705457307398
-1.74506631925486,0.314901963807642
0.328553761693015,-0.351136310957372
-0.657708321360574,-4.41145880427212
-0.520138417033182,-0.076982363127172
-2.51854768827342,0.321737424470484
-0.426702652720437,-4.15959261264652
0.727003421040549,-3.96301138680428
-0.237775479105935,-0.112910612486303
-1.15164772107981,0.0362600246444345
0.649348344059958,-3.97331865783781
-0.945840988902078,0.894564286805689
-0.282812271861062,1.45380748901516
0.59869393274404,-3.3462822875008
-1.2766992194929,1.16242422256619
1.28271564409353,0.608462945558131
1.16265400812246,-3.98132220190018
-0.123175297526346,2.03299726638943
2.03297504350759,1.150988237001
1.54175766870595,0.0721210399642587
0.458060111256613,0.495130673982203
0.843538607808127,-3.62382863368839
0.769931878300681,-2.25336657371372
-0.600173149851785,2.64964450988919
-0.139575634745584,1.61913789901882
-1.00213590696238,2.232118264772
