refUMAP_1,refUMAP_2
-1.28141343593597,3.04003715515137
-0.279193252325058,-2.34274220466614
-0.512823939323425,3.33096408843994
-0.623602986335754,-2.75398635864258
-0.0328396633267403,-1.70420980453491
-1.74526071548462,-0.72991532087326
2.80711627006531,1.7117657661438
2.61846351623535,1.89017629623413
-0.731381833553314,-5.56926965713501
1.91971230506897,-1.47877204418182
-1.10878908634186,3.21503686904907
-1.3724308013916,-4.44518041610718
-1.53395640850067,3.01097846031189
-1.69312107563019,-1.11042892932892
0.0841769278049469,-0.71174168586731
2.72851753234863,1.62990403175354
-1.38680875301361,-0.828338444232941
-0.812183856964111,-5.63138675689697
-0.64456433057785,-5.69512701034546
2.85762310028076,1.58447003364563
-0.0507045015692711,-2.29505586624146
-1.21403408050537,-0.725004494190216
-1.28699493408203,-4.40265941619873
-0.136255040764809,-5.87154054641724
-0.398164391517639,-2.40248465538025
-1.71315693855286,-0.989685535430908
-1.16590452194214,-1.22851383686066
-1.21163618564606,3.17133378982544
-1.23955273628235,3.06595277786255
-0.370528966188431,-5.72829294204712
2.54661011695862,1.70435702800751
-0.422305822372437,-4.39605855941772
2.78769016265869,1.41578352451324
-0.214221566915512,-5.91947507858276
-1.75774359703064,-0.677852511405945
-0.561247944831848,3.43576192855835
0.935078799724579,-1.17056512832642
-1.23325085639954,3.14784383773804
-0.103578843176365,-0.770661056041718
2.86223077774048,1.5873144865036
-1.20918750762939,3.05409359931946
2.870121717453,1.66527807712555
-0.275202333927155,-2.24653387069702
-1.0073264837265,3.0425922870636
-1.04597461223602,-1.82623434066772
-0.747890889644623,-2.28097701072693
-1.35038316249847,-4.7627592086792
-1.85204470157623,-0.764156579971313
-0.156045809388161,-1.98527193069458
-1.15720987319946,-5.00999355316162
-2.16361975669861,-0.499569624662399
-0.40461140871048,-5.81150674819946
-0.0836933553218842,3.80405020713806
-1.59766447544098,-0.742205321788788
0.102748036384583,-0.916614651679993
-0.593198955059052,3.60056471824646
-0.7961345911026,-2.95259499549866
-1.07869124412537,3.13890409469604
-1.50900518894196,-0.731820523738861
-1.7229642868042,-0.603102087974548
1.29476654529572,-3.49146842956543
-0.615908086299896,-5.57577514648438
-0.567368686199188,-1.49860274791718
2.87374997138977,1.73753523826599
-0.17055881023407,-5.97067403793335
-0.118146628141403,-2.17758059501648
-0.197023913264275,-2.45466065406799
-0.470424860715866,-1.57766091823578
0.665113210678101,-5.93181371688843
0.153832346200943,-1.290811419487
-2.37371611595154,-0.729735136032104
-0.724213182926178,3.18641233444214
1.32553434371948,-5.46774005889893
-1.64228010177612,-1.22428262233734
-0.693543255329132,-5.76089715957642
1.56366491317749,-4.96801662445068
2.68551898002625,1.97925269603729
-0.921720802783966,3.182284116745
-0.907241821289062,3.10542774200439
-0.439423561096191,-3.04943609237671
-0.0648966431617737,-0.91461580991745
-0.801858186721802,-1.78192675113678
-0.444745093584061,3.43698716163635
1.58573913574219,-5.1918797492981
-0.444614082574844,-2.13061118125916
-1.37160837650299,3.05864930152893
0.757870674133301,-1.05461776256561
-0.169774189591408,-1.99024879932404
-0.0271833911538124,-2.980788230896
2.76246404647827,1.78206408023834
-1.47917914390564,-0.749869108200073
-1.25576210021973,2.95932745933533
-2.00826048851013,-0.923394083976746
1.60001373291016,-5.21015977859497
-1.26931893825531,3.18610858917236
0.119949825108051,3.7556779384613
-0.887722969055176,3.21616435050964
-0.52038186788559,-2.00489521026611
-0.0794155970215797,-2.60738945007324
-0.694719314575195,3.20701241493225
