UMAP_1,UMAP_2
3.74527778831022,1.99095023993788
-2.48240337166293,-2.27734361763658
3.21440162864225,2.21918834571181
-3.89116225037082,-1.39921890373888
-1.84449562820895,-1.90812097664537
-2.65748581680758,-0.972329484183213
3.96117248740689,2.02686847571669
3.23151817527311,1.60541595343886
-2.93759522232516,-1.45858894463243
-2.87559041771395,-1.0545867549962
-3.69415375980838,-0.94734560127916
2.93088951316373,1.96659625891981
3.53633060660855,1.99204696540175
-1.74363932404025,-3.40329013939562
3.87739219871061,2.52887405280409
3.98400440421598,2.45449603919325
-3.66518888267978,-1.07276331062975
-3.45423540863498,-1.59825550194444
3.26190986838834,2.36865772132216
-3.20114407333834,-0.689859257895371
2.89108219352262,2.58706344489394
2.75542202201383,3.16500724677382
2.97453441825406,2.69456828955946
-3.04691657814486,-1.04081665154161
-1.96549830231173,-2.42579160805406
-1.80199680122836,-2.90051828499498
-3.01915392670138,-0.440866337973496
2.72575893607633,2.79963077430067
-3.18273696693881,-1.84710394020738
4.05983200278775,3.88707984809218
-1.6855150202225,-2.98774944420519
-1.52270183357699,-3.24317465897264
-2.17417201790316,-2.64079080696764
3.21838607993619,2.1750971210414
-2.82899818214877,-0.914316998679062
-3.18191323074801,-1.09698759194078
2.79408397880094,2.6338373554164
-1.98728236946566,-3.14107404823961
4.11481037345426,3.52112544898329
-2.76276788506015,-1.87535940285387
-2.52834591660006,-1.92392860527696
-1.30038413795932,-2.60468278999986
-2.20357284340365,-2.44425808067979
2.60458030906217,3.79100383643446
-1.63747486862643,-1.77532945748033
-2.94650063309176,-2.69231496926012
-2.39745793137057,-0.226499901968857
-1.63182434830172,-3.59989153023424
-1.85782179626925,-3.63144408341112
-1.51346215996249,-2.68767200585069
-2.5161567667435,-0.418768273550889
4.06942882743375,3.42129100684462
-2.08572563919528,-2.42108427162828
-1.39349374565585,-3.46883784409227
-2.01768669876559,-0.327200280386826
-2.49059400352938,-1.68851028557481
-2.22508845123751,-1.07254491921129
-2.73041090759738,-1.23643146629991
-0.957080934376553,-2.93732296105089
3.5845216771652,3.79795993689833
-1.58686003479464,-2.47218214150133
3.587725069194,3.12542308692274
2.76847877707975,3.72908271674452
3.45649662223355,3.1578270328456
4.01408806052701,3.95316089515028
3.9518026372482,3.84358085517226
-1.68943199905856,-0.569969521719834
-2.16858658585055,-3.30111156578722
-1.65088448318942,-3.31792007561388
-1.13052139076693,-0.981325494009873
-2.30325493607028,-1.72782121773424
3.17695369925992,3.36265720252333
-1.18663892540438,-2.99008499260606
-1.4386716822098,-1.07697855110826
-2.61653671059115,-2.95641742821397
3.53326263633268,4.10439456824599
3.49621429648893,3.58679069403944
-1.44774160179599,-0.384227143484971
3.72234001365201,3.53139556769667
-2.10746559891207,-3.53788982506456
3.672197725444,4.22629798774062
-3.1263121107529,-2.95272527809801
-1.85860023293002,-3.09430585976305
-2.88485035690768,-1.68349157448473
2.50525799003141,3.89073623542128
-3.16730317863925,-3.31511770363512
-1.62684283050998,-0.872586117941758
-1.723798368306,-2.29399953957262
-2.55854568275912,-2.43546520348253
2.46057596412198,4.39150680426894
2.967194940715,4.24576248053847
2.30107536521451,4.2283836734706
-1.35892066750033,-2.1118262874669
-1.36860523018344,-0.898523198325059
-0.0437746981094627,-1.99742923851671
-1.50606236252291,-1.59789930458727
-0.858273122639492,-1.70164428826036
3.42089119163053,3.58351291541396
-0.684491250843838,-2.12986265297594
2.61202469077604,4.27760471228896
3.45525970664518,3.65135825995741
3.2015060445358,4.32796920661269
-1.45657453331454,-0.556852685171982
-1.25541982445224,-1.05472074623766
-0.351483438343838,-2.08624445076646
2.5710014363815,4.46632255439101
2.95072307792203,4.62330688361464
-2.14437875542147,-0.488531933981797
-1.55472574028476,-0.308037148672959
3.80630722251432,3.26635517005263
0.463616754679844,-1.24631725426378
-0.318553541035488,-0.388737069327256
3.67367305961148,4.3964458835536
3.39166965690152,3.98669113044081
-0.555592153401211,-1.14459215279283
3.48786010947721,3.95464862708388
-2.06835636887057,0.130806578438857
3.74075546470182,4.24055255774794
0.105289842753574,-1.30680261727037
-1.58648452553256,0.394971503060439
-2.5363610723923,-0.663146363455674
3.45065250602262,4.45529426459608
0.122514154582188,-1.39970527764024
-0.573445413441494,-1.48028455849352
3.09007110801236,3.82032264594374
-2.0110400656174,-2.18167196388902
2.94566478934781,3.97828735236464
-0.38360843452914,-2.72875057335558
-0.618302915425136,-0.697247849661728
3.30600872245328,4.61129821662245
0.181415941386387,-1.23856769676866
-0.285077188343838,-1.5851887332982
-1.29079589638217,0.175058497231582
0.522483732371494,-0.816412316519639
-0.0522495249222068,-1.65107666130724
-0.802998636097744,-1.37487779732408
-1.04243287834628,-1.63174854393663
2.7982610723068,4.67759574775038
3.08150425162809,4.38039268378554
2.7814153691818,3.83344806556044
-0.929648492665127,-1.23049913521471
-1.36812743935092,-1.986154423911
0.830289747386143,-0.4092649089879
-0.777488324971035,-0.618641244131943
-0.01596460136874,1.15205825690565
-0.234406087727383,-1.38997350807848
-1.71304783615573,-0.584136830527207
-1.208501909108,-0.449145661551377
3.1043380757858,4.37459911231337
0.13445511069791,-1.04102836723985
-0.708131406636074,-0.971370087820908
0.371565725474522,-0.79656492348375
2.94238987174527,3.93841995124159
2.63971462455289,4.34969104651747
-0.282140825123623,-1.78894506569566
-0.989425752491787,-2.42713152046861
-0.417925927967861,-0.790504323202988
0.96199646201627,-0.725572453696152
0.995274927287266,-0.249327050406357
2.41665067878263,3.46509708289442
2.7412427922775,3.13478816870985
-0.393276307911709,-2.05827938194933
0.598731901316807,-0.207520352560898
-0.170930002064541,0.632354391854385
0.263076212077305,-0.636621342856309
0.515166189341709,0.45091928366957
-0.931698415608242,-2.33366476174059
0.908787634043858,-0.652207719046494
-0.129718396992519,-2.47051273461046
1.57034959998624,-0.256488190848252
0.27140751090543,0.273287905495742
0.857216264872715,-0.524938451010605
0.666368391184971,0.336434973519424
0.321369077830479,0.803911818307022
-0.602661702961758,0.489963663857559
0.395518209605381,-0.100952969748398
-0.31731376442416,-0.235777245718857
-0.854928109974697,-2.22165905113878
2.22925987449186,0.903977049630264
0.441453363566563,1.05543197516737
1.25827684607999,-0.740422116476914
-0.016934011311367,-0.617675648886582
1.28487196174161,0.0561872852259668
1.45806684699552,0.964669836800674
-0.0884004572342185,-0.891944752890488
0.126992132334873,0.276019705575088
0.159739877848789,-0.2640012371129
1.70087900367276,0.613236559670547
2.20982446876065,1.39215625647841
-0.0242138842056541,0.371306551735977
0.861899282603428,0.725001467507461
-0.812124345631435,0.717638624947647
1.62440624442594,1.51227821234999
0.324648286967442,0.917130125802139
1.00377407279508,0.344836844246963
3.38191929069059,2.99254192237196
1.29133167472379,0.66347040061293
2.73575153556363,1.13117278937636
1.07061758246915,0.10699428443251
0.536101724772617,0.735206736367324
2.36074676719205,2.73663486365614
0.838100816874668,1.04120506171522
1.0916017552902,0.261260641854385
1.43196525779264,0.432429922860244
-0.333700750202969,0.218484534066299
-0.358293626637295,0.327230585854629
0.542333509593174,1.39086879615126
1.19234361854093,1.37669147376356
0.455295469432041,1.32327426795302
2.34654751029508,1.17502559546767
1.76838436332242,0.0329200160914453
0.00482073035733421,-0.0262640583104101
1.96840610709684,2.97218383673964
-3.0157426336716,-0.289950238425156
1.88304796424405,0.522266997140029
2.0124191304733,0.654683722298721
-0.932948205799892,0.417614592354873
1.58297672477262,1.16003288153944
0.37801208701627,0.161214960854629
0.984843160777256,0.091491831582168
0.985642339854405,0.736704005044082
1.6630596181442,1.7684580219203
1.8925313016464,0.17648137931166
1.24840917792813,1.09090579871474
1.57895031180875,0.557473791878799
1.54330053535001,1.19925083045302
1.13927784171598,1.69524444464979
0.668867494731114,1.04978526953993
-0.451034162373379,-0.116130219656846
