"","CT1-CT1","CT1-CT2","CT1-CT3","CT1-CT4","CT1-CT5","CT2-CT1","CT2-CT2","CT2-CT3","CT2-CT4","CT2-CT5","CT3-CT1","CT3-CT2","CT3-CT3","CT3-CT4","CT3-CT5","CT4-CT1","CT4-CT2","CT4-CT3","CT4-CT4","CT4-CT5","CT5-CT1","CT5-CT2","CT5-CT3","CT5-CT4","CT5-CT5"
"gene101-gene2",-0.00215551106700367,0.0564520864493978,0.175989731521277,-0.000810767920344418,0.0941265382620128,0.165933729011012,-0.000126246535255677,0.116799298124658,0.0479058177597086,-0.0321388929579237,0.211446118224637,0.0237432170193854,-0.0311678375606979,-0.00214626399848989,-0.0015091540757925,-0.0001576822429037,-0.000112379787914447,-0.00684973522612977,-0.0157050427207827,0.129224185475262,0.207095475032456,-0.0331149876438772,-0.0165287782392531,0.145975390265573,-0.00213220877722791
"gene102-gene6",-0.00304372851894016,-0.00354612254979759,0.0205560017806993,0.0155043591804829,-0.0155113842488152,0.167070530707459,-0.00230629100630411,0.00352712810492012,-0.181910445298439,-0.130410524288063,0.288031732883506,8.27588854875577e-05,-0.0244102270496566,-0.00917363873159051,0.000822315618475266,0.0582867412807438,0.0812807066925245,-1.02194532050745e-05,-0.0162143738247579,-0.000268637247895228,0.0106229111705147,-0.0213681544746595,-0.00797004171180862,0.026473839714292,-0.00333933159871769
"gene103-gene10",-0.00069965249086469,-0.00574605094008725,0.252219166351028,0.00682603352197092,0.00986803846550549,0.0220903912861783,-0.00029586919460896,0.0461730378332315,0.0192175298885232,-0.0869664631750426,0.0432209040274829,2.81626492058821e-05,-0.000436979704181903,-0.00822436556438821,0.00223051823440975,0.00409001766709412,-0.000559243773699864,-0.000132358363189071,0.00566084972266728,0.00868009510901334,0.0272639268629209,-0.0403534552076971,-0.0132511684786142,-0.000501596206603597,-0.00229753423777101
"gene104-gene19",-0.00568663227894751,0.0163645428978662,0.324849050124995,0.00706664289749336,0.347418300353062,0.0974760425902907,0.000247236215653673,0.0669749860583749,0.278531355215587,-0.00234594735442859,0.64817220920977,0.000567424088538505,-0.00112026144423322,0.019893738848404,-0.0051499803112695,0.0167442496470376,0.185537935920005,-0.0109671090520878,-0.0356726636432047,0.180489045270859,0.213955121873928,-0.101321723231537,-0.0207103255350246,0.0826209695693,-0.00184415699947941
"gene105-gene80",-0.000773045921805136,-0.119485987158665,-0.452153443693655,0.00691658326471552,-0.185683810378461,-0.0743970904988093,0.000288152159986344,0.0760791747752151,-0.0710292946746747,-0.00936023277030947,-4.36272836264713e-05,-0.000703127275585271,-0.00178654732636599,-0.00984888322200941,-0.00676893047251083,0.0035565976314285,0.02800244413372,0.00998785550805482,-0.000931370295629829,0.0096210506881149,0.0240265921063465,-0.0329950020171789,-0.00711458301767059,0.0395138712171886,-0.00199876132957097
"gene99-gene91",0.000855730982994966,-0.00622866572526031,-0.0258304120540553,0.00358619898814323,-0.0323015947770377,0.00261196967659111,0.000190609526324089,0.00751406524245932,-0.0148682245284205,-0.00255252207323206,-0.0040652615123665,-0.000186802945801738,0.000592093923118641,-0.0799823725350765,-0.000794146390577074,0.0273522550968647,-0.136441761162585,-0.0902286994035619,0.0108745209857212,-0.0264280499417751,-0.132016163344528,0.00443490236446269,0.0076601820847711,-0.083423163241138,0.00262965305384214
