UMAP_1,UMAP_2
-0.777817996987141,1.05700866446759
-4.3063075866783,2.05334192083146
1.97191950415727,-2.99835981859897
1.55170735453721,-2.97179426684116
1.67331239318009,-3.31896843447422
-0.933581146248616,1.6313254045036
1.30572077368852,-3.71837200655674
-0.559483083733357,0.828612427571072
1.76902875041123,-3.16496338381504
1.02015897368547,-3.48042692675327
1.32759281729814,-3.01878752245639
1.89390083884355,-3.13712658419345
-2.64408615494613,2.81363288626934
1.34007331465837,-3.32854666247104
-2.24938658142928,3.0858496235397
-0.99280813599471,0.796361784794583
-2.72886398697738,2.40553588733937
1.41100093459245,-3.4711743785355
-2.56866625214461,2.62914196715619
-2.15781858826522,2.43305025563504
-2.33944633866195,2.73797194228436
-0.868238719948567,0.892812948086514
-0.425604614266194,1.13240126834179
-2.0350034561241,1.98775091336037
1.67718407248613,-2.96361889376377
1.29438659285661,-2.68156113161777
-1.03444746399764,1.13691906199719
1.3304202232277,-3.57870020403598
-1.75889423752669,2.48296241030957
-0.715522560128011,0.621418576100125
-0.990522178658284,0.999671082356228
1.18314262961503,-3.12933554186557
-2.63593986893538,2.95223663316037
-2.36722162629012,2.47059820161129
-2.49841526413802,2.3328985081699
-1.18868616486434,1.35771743521954
1.84277316664811,-2.78524889483188
-3.26184109116439,2.80056242213513
-2.11730793381575,0.482013683178677
1.86386856173631,-3.13989891543125
-4.44739511872176,1.00939492450024
-1.51195886994246,0.998603324749722
-1.93171432877425,2.08558009133603
-2.04523447419051,2.90563587413098
-0.692347320565022,0.43999419675137
-1.58082226181868,1.60240049228932
-3.30788019562606,0.078481058933987
-1.59790066147689,2.29845161304738
3.52209582661744,-2.058792252681
-2.15447548294906,2.19684038625027
2.34027442072984,-2.73064770235752
-1.48182180786971,1.95296084077026
-3.50880411530379,-0.053584952494846
-2.92578104401473,0.853160719731106
-4.29662588501815,1.08890227542187
-1.80654028321151,1.13937238917614
-3.64621761704329,1.04487989411618
2.21784016226884,-2.5398131801102
-2.47331407929305,1.00173209176327
-2.84534195328597,2.83416090474392
-2.88209513092879,2.72343872056271
-3.28754547501449,1.67772487864758
-2.57752684021834,1.12981698975827
2.56452807520982,-2.69398178591465
-3.55251482392196,0.0471740768935818
-2.96099785233382,2.2218901322868
-4.4910810318077,1.60832194552685
-3.01023748780135,1.56110308633114
-2.07862738037948,0.875591616490139
1.64912339781877,-2.46852364077304
2.12507936095353,-1.83205427660678
-3.44056728745345,1.0844777034309
-3.0970266189659,0.504500131466641
-2.86921194458846,2.07023408577706
-3.57906320954207,2.48860387072827
-3.51561668778304,0.936421136715664
-3.14632967377547,1.53741599188115
-3.44150236512069,1.65213913784291
-3.34868744278792,2.55149893031384
2.53427800273057,-2.10895885958408
2.32937320803758,-2.54336037173008
2.14316925143357,-1.54180612101291
2.19621571635362,-2.63948120608066
-2.38889625931624,1.7415682183292
1.97441157435533,-1.64836253657077
2.45409616564866,-1.79980577959751
-2.47044876480941,0.402882795193447
-3.50036505127791,1.20370302663113
-3.66192224884871,2.09649046824242
2.00012430285569,-2.13496841921543
-3.85429170990828,1.5634708212402
-3.07127359772567,1.29588941798474
1.24921962355729,-2.57807459368442
0.775672880164348,-1.97949590220188
-3.9600260582054,1.41584626899029
-4.16622427369002,0.646219711163296
-3.98359659577254,2.2426971899059
-3.68792322541121,1.35065446362759
-3.49535683060531,1.93636188224818
1.8075006875908,-1.82839812769626
-2.95144775772933,0.834532956936612
-3.85856464768294,2.15202559099461
